family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
complete_graph,50,49,49,49,0.868,33.662,1,1
complete_graph,50,49,49,49,0.846,36.174,1,1
complete_graph,50,49,49,49,0.945,32.772,1,1
complete_graph,50,49,49,49,0.873,32.585,1,1
complete_graph,50,49,49,49,0.92,31.636,1,1
complete_graph,50,49,49,49,0.863,30.919,1,1
complete_graph,50,49,49,49,0.917,31.994,1,1
complete_graph,50,49,49,49,1.006,30.435,1,1
complete_graph,50,49,49,49,0.947,30.646,1,1
complete_graph,50,49,49,49,0.928,30.498,1,1
complete_graph,50,49,49,49,0.919,30.297,1,1
complete_graph,50,49,49,49,0.865,30.67,1,1
complete_graph,50,49,49,49,0.877,30.8,1,1
complete_graph,50,49,49,49,0.9,30.504,1,1
complete_graph,50,49,49,49,1.003,32.071,1,1
complete_graph,50,49,49,49,0.898,32.005,1,1
complete_graph,50,49,49,49,0.978,35.64,1,1
complete_graph,50,49,49,49,1.105,31.074,1,1
complete_graph,50,49,49,49,1.097,31.937,1,1
complete_graph,50,49,49,49,1.67,35.205,1,1
complete_graph,50,49,49,49,0.872,31.811,1,1
complete_graph,50,49,49,49,0.942,32.21,1,1
complete_graph,50,49,49,49,1.021,31.309,1,1
complete_graph,50,49,49,49,0.869,31.226,1,1
complete_graph,50,49,49,49,0.935,32.646,1,1
complete_graph,50,49,49,49,0.888,32.858,1,1
complete_graph,50,49,49,49,0.972,32.919,1,1
complete_graph,50,49,49,49,0.902,32.875,1,1
complete_graph,50,49,49,49,0.952,33.32,1,1
complete_graph,60,59,59,59,1.392,73.029,1,1
complete_graph,60,59,59,59,1.52,73.304,1,1
complete_graph,60,59,59,59,1.409,70.715,1,1
complete_graph,60,59,59,59,1.531,65.581,1,1
complete_graph,60,59,59,59,1.361,69.56,1,1
complete_graph,60,59,116,59,1.38,66.228,0,1
complete_graph,60,59,59,59,1.376,70.428,1,1
complete_graph,60,59,59,59,1.522,68.589,1,1
complete_graph,60,59,59,59,1.422,73.319,1,1
complete_graph,60,59,59,59,1.616,72.233,1,1
complete_graph,60,59,59,59,1.51,74.853,1,1
complete_graph,60,59,59,59,1.462,72.543,1,1
complete_graph,60,59,59,59,1.794,76.51,1,1
complete_graph,60,59,59,59,1.719,71.494,1,1
complete_graph,60,59,59,59,1.485,73.508,1,1
complete_graph,60,59,59,59,2.054,72.195,1,1
complete_graph,60,59,116,59,1.433,74.909,0,1
complete_graph,60,59,59,59,1.941,71.75,1,1
complete_graph,60,59,59,59,1.382,70.651,1,1
complete_graph,60,59,59,59,1.431,65.421,1,1
complete_graph,60,59,59,59,2.128,70.181,1,1
complete_graph,60,59,116,59,1.398,66.509,0,1
complete_graph,60,59,59,59,1.542,77.952,1,1
complete_graph,60,59,59,59,1.62,67.836,1,1
complete_graph,60,59,59,59,1.672,72.522,1,1
complete_graph,60,59,59,59,1.46,67.242,1,1
complete_graph,60,59,59,59,1.484,68.593,1,1
complete_graph,60,59,59,59,1.392,65.886,1,1
complete_graph,60,59,116,59,1.584,69.887,0,1
complete_graph,60,59,59,59,1.34,66.439,1,1
complete_graph,70,69,69,69,2.202,89.755,1,1
complete_graph,70,69,69,69,2.332,78.016,1,1
complete_graph,70,69,69,69,2.169,81.702,1,1
complete_graph,70,69,69,69,2.245,79.094,1,1
complete_graph,70,69,69,69,2.286,78.185,1,1
complete_graph,70,69,69,69,2.241,77.732,1,1
complete_graph,70,69,69,69,2.279,83.4,1,1
complete_graph,70,69,136,69,2.152,81.385,0,1
complete_graph,70,69,69,69,2.294,87.774,1,1
complete_graph,70,69,69,69,2.254,82.486,1,1
complete_graph,70,69,69,69,2.144,82.77,1,1
complete_graph,70,69,69,69,2.079,84.219,1,1
complete_graph,70,69,69,69,2.496,83.759,1,1
complete_graph,70,69,69,69,2.273,103.914,1,1
complete_graph,70,69,69,69,3.357,85.23,1,1
complete_graph,70,69,136,69,2.213,82.83,0,1
complete_graph,70,69,69,69,2.464,84.336,1,1
complete_graph,70,69,136,69,2.236,82.404,0,1
complete_graph,70,69,69,69,2.269,81.823,1,1
complete_graph,70,69,69,69,2.43,79.179,1,1
complete_graph,70,69,69,69,2.407,77.119,1,1
complete_graph,70,69,69,69,2.21,78.731,1,1
complete_graph,70,69,69,69,2.024,80.469,1,1
complete_graph,70,69,69,69,2.077,79.132,1,1
complete_graph,70,69,69,69,2.027,78.144,1,1
complete_graph,70,69,69,69,2.075,81.122,1,1
complete_graph,70,69,69,69,2.142,81.141,1,1
complete_graph,70,69,69,69,2.311,81.381,1,1
complete_graph,70,69,69,69,2.596,90.016,1,1
complete_graph,70,69,69,69,2.241,78.162,1,1
complete_graph,80,79,79,79,3.316,99.97,1,1
complete_graph,80,79,79,79,4.23,95.369,1,1
complete_graph,80,79,79,79,3.198,91.55,1,1
complete_graph,80,79,79,79,3.084,95.075,1,1
complete_graph,80,79,79,79,3.219,95.693,1,1
complete_graph,80,79,79,79,3.568,99.311,1,1
complete_graph,80,79,79,79,3.166,97.621,1,1
complete_graph,80,79,79,79,3.088,116.424,1,1
complete_graph,80,79,79,79,2.98,95.865,1,1
complete_graph,80,79,79,79,3.214,95.163,1,1
complete_graph,80,79,79,79,3.079,95.373,1,1
complete_graph,80,79,79,79,3.272,97.162,1,1
complete_graph,80,79,79,79,3.914,98.937,1,1
complete_graph,80,79,156,79,3.295,97.203,0,1
complete_graph,80,79,79,79,3.355,96.274,1,1
