family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
barbell_graph,40,1,1,1,0.295,15.493,1,1
barbell_graph,40,1,1,1,0.296,15.547,1,1
barbell_graph,40,1,1,1,0.296,16.276,1,1
barbell_graph,40,1,1,1,0.363,15.011,1,1
barbell_graph,40,1,1,1,0.324,14.96,1,1
barbell_graph,40,1,1,1,0.332,14.817,1,1
barbell_graph,40,1,19,1,0.366,16.43,0,1
barbell_graph,40,1,1,1,0.301,17.465,1,1
barbell_graph,40,1,1,1,0.376,13.867,1,1
barbell_graph,40,1,1,1,0.465,15.87,1,1
barbell_graph,40,1,1,1,0.33,15.309,1,1
barbell_graph,40,1,1,1,0.418,14.82,1,1
barbell_graph,40,1,1,1,0.296,14.826,1,1
barbell_graph,40,1,1,1,0.318,14.855,1,1
barbell_graph,40,1,1,1,0.347,15.637,1,1
barbell_graph,40,1,1,1,0.335,14.947,1,1
barbell_graph,40,1,19,1,0.337,15.373,0,1
barbell_graph,40,1,1,1,0.302,15.149,1,1
barbell_graph,40,1,1,1,0.314,15.226,1,1
barbell_graph,40,1,1,1,0.296,14.905,1,1
barbell_graph,40,1,1,1,0.319,14.601,1,1
barbell_graph,40,1,1,1,0.289,17.124,1,1
barbell_graph,40,1,1,1,0.48,18.958,1,1
barbell_graph,40,1,1,1,0.295,14.955,1,1
barbell_graph,40,1,1,1,0.315,14.77,1,1
barbell_graph,40,1,1,1,0.334,14.988,1,1
barbell_graph,40,1,1,1,0.325,15.093,1,1
barbell_graph,40,1,1,1,0.314,14.733,1,1
barbell_graph,40,1,1,1,0.322,14.905,1,1
barbell_graph,40,1,1,1,0.356,15.119,1,1
barbell_graph,40,1,1,1,0.293,15.214,1,1
barbell_graph,40,1,1,1,0.313,14.427,1,1
barbell_graph,40,1,1,1,0.316,15.362,1,1
barbell_graph,40,1,19,1,0.429,14.542,0,1
barbell_graph,40,1,1,1,0.354,13.866,1,1
barbell_graph,50,1,1,1,0.729,38.479,1,1
barbell_graph,50,1,1,1,0.536,37.862,1,1
barbell_graph,50,1,1,1,0.578,35.242,1,1
barbell_graph,50,1,1,1,0.579,35.649,1,1
barbell_graph,50,1,24,1,0.598,35.881,0,1
barbell_graph,50,1,1,1,0.617,35.077,1,1
barbell_graph,50,1,1,1,0.674,37.731,1,1
barbell_graph,50,1,1,1,0.56,46.053,1,1
