family,size,mincut,contract,fastcut,contract_time,fastcut_time,contract_success,fastcut_success
watts_strogatz_graph,40,7,9,7,0.338,12.209,0,1
watts_strogatz_graph,40,7,9,7,0.335,12.543,0,1
watts_strogatz_graph,40,7,10,7,0.338,11.815,0,1
watts_strogatz_graph,40,7,10,7,0.364,12.022,0,1
watts_strogatz_graph,40,7,10,7,0.282,11.897,0,1
watts_strogatz_graph,40,7,10,7,0.32,12.192,0,1
watts_strogatz_graph,40,7,7,7,0.356,11.855,1,1
watts_strogatz_graph,40,7,9,7,0.325,12.023,0,1
watts_strogatz_graph,40,7,8,7,0.319,11.985,0,1
watts_strogatz_graph,40,7,9,7,0.32,11.864,0,1
watts_strogatz_graph,40,7,8,7,0.319,12.013,0,1
watts_strogatz_graph,40,7,7,7,0.325,12.81,1,1
watts_strogatz_graph,40,7,7,7,0.319,11.832,1,1
watts_strogatz_graph,40,7,9,7,0.33,12.831,0,1
watts_strogatz_graph,40,7,10,7,0.324,11.962,0,1
watts_strogatz_graph,40,7,10,7,0.327,12.248,0,1
watts_strogatz_graph,40,7,8,7,0.333,12.642,0,1
watts_strogatz_graph,40,7,9,7,0.336,11.328,0,1
watts_strogatz_graph,40,7,10,7,0.327,11.922,0,1
watts_strogatz_graph,50,8,12,8,0.471,30.03,0,1
watts_strogatz_graph,50,8,23,8,0.491,29.145,0,1
watts_strogatz_graph,50,8,8,8,0.526,33.545,1,1
watts_strogatz_graph,50,8,9,8,0.504,28.791,0,1
watts_strogatz_graph,50,8,9,8,0.529,27.766,0,1
watts_strogatz_graph,50,8,9,8,0.494,27.47,0,1
watts_strogatz_graph,50,8,11,8,0.496,27.519,0,1
watts_strogatz_graph,50,8,10,8,0.473,29.031,0,1
watts_strogatz_graph,50,8,10,8,0.528,27.166,0,1
watts_strogatz_graph,50,8,11,8,0.447,27.921,0,1
watts_strogatz_graph,50,8,12,8,0.438,28.122,0,1
watts_strogatz_graph,50,8,10,8,0.67,28.282,0,1
watts_strogatz_graph,50,8,16,8,0.548,28.414,0,1
watts_strogatz_graph,50,8,23,8,0.474,28.209,0,1
watts_strogatz_graph,50,8,9,8,0.498,28.154,0,1
watts_strogatz_graph,50,8,15,8,0.471,27.438,0,1
watts_strogatz_graph,50,8,11,8,0.519,28.064,0,1
watts_strogatz_graph,50,8,12,8,0.583,30.253,0,1
watts_strogatz_graph,50,8,8,8,0.498,29.34,1,1
watts_strogatz_graph,50,8,10,8,0.5,34.712,0,1
watts_strogatz_graph,50,8,8,9,0.456,29.645,1,0
watts_strogatz_graph,50,8,16,8,0.507,29.829,0,1
watts_strogatz_graph,50,8,12,8,0.521,29.667,0,1
